OrderID,ProductID,UnitPrice,Quantity,Discount
420,40,45020,15,1.5
421,41,63020,5,0.5
422,42,58020,10,0.5
423,43,32020,5,2.5
424,44,21020,5,0.5
425,45,76020,10,0.5
426,46,76020,15,2.5
427,47,43020,10,0.5
428,48,40020,25,2
429,49,69020,25,2.5
430,50,33020,10,0.5
431,51,39020,10,0.5
432,52,50020,10,1
433,53,80020,10,1.5
434,54,60020,20,0.5
435,55,27020,5,0.5
436,56,22020,20,1
437,57,52020,10,1.5
438,58,73020,25,1.5
439,59,90020,10,2
440,60,52020,20,1.5
441,61,95020,15,0.5
442,62,66020,15,1.5
443,63,94020,20,1.5
444,64,66020,15,1
445,65,87020,5,1
446,66,41020,15,1.5
447,67,59020,15,1
448,68,84020,15,2
449,69,48020,25,1
450,70,91020,10,2.5
451,71,71020,25,2.5
452,72,82020,10,2
453,73,48020,15,0.5
454,74,97020,10,1.5
455,75,78020,10,1.5
456,76,44020,5,0.5
457,77,67020,20,1.5
458,78,54020,20,1
459,79,99020,5,2
460,80,46020,5,2.5
461,81,79020,15,1
462,82,71020,10,1
463,83,70020,25,2.5
464,84,69020,25,1.5
465,85,95020,20,1.5
466,86,39020,25,2.5
467,87,84020,5,1.5
468,88,53020,5,2
469,89,93020,5,0.5
470,90,38020,25,1
471,91,86020,15,1
472,92,89020,5,1
473,93,97020,5,0.5
474,94,24020,5,1
475,95,88020,25,2
476,96,11020,15,0.5
477,97,73020,5,2
478,98,93020,15,2.5
479,99,68020,15,2
480,100,97020,25,0.5
481,101,64020,15,1.5
482,102,60020,15,0.5
483,103,22020,25,0.5
484,104,91020,15,0.5
485,105,38020,5,0.5
486,106,44020,5,1.5
487,107,71020,20,2
488,108,62020,20,2
489,109,62020,25,2
490,110,83020,5,2
491,111,29020,5,2
492,112,76020,5,0.5
493,113,64020,25,1
494,114,27020,25,2.5
495,115,60020,5,2.5
496,116,96020,25,2.5
497,117,62020,20,2
498,118,33020,15,2
499,119,40020,20,2.5
500,120,80020,20,1
501,21,73020,15,2.5
502,22,79020,25,1.5
503,23,45020,20,2.5
504,24,59020,10,0.5
505,25,89020,10,0.5
506,26,43020,5,0.5
507,27,60020,25,0.5
508,28,20020,10,1
509,29,49020,10,2
510,30,79020,20,2
511,31,76020,20,0.5
512,32,21020,15,0.5
513,33,24020,10,1
514,34,59020,25,1
515,35,51020,15,1.5
516,36,11020,15,1
517,37,76020,25,0.5
518,38,54020,5,2
519,39,25020,15,2
520,40,45020,15,0.5
521,41,63020,15,2
522,42,58020,10,0.5
523,43,32020,20,2
524,44,21020,20,1
525,45,76020,5,1.5
526,46,76020,10,1
527,47,43020,20,2.5
528,48,40020,15,2.5
529,49,69020,20,1
530,50,33020,15,0.5
531,51,39020,10,1.5
532,52,50020,15,0.5
533,53,80020,25,2.5
534,54,60020,10,0.5
535,55,27020,20,2
536,56,22020,15,2.5
537,57,52020,15,1.5
538,58,73020,25,2
539,59,90020,15,1.5
540,60,52020,20,2
541,61,95020,25,2.5
542,62,66020,5,1
543,63,94020,20,0.5
544,64,66020,10,2
545,65,87020,25,0.5
546,66,41020,5,0.5
547,67,59020,10,2
548,68,84020,5,1
549,69,48020,15,2
550,70,91020,20,0.5
551,71,71020,25,0.5
552,72,82020,5,1.5
553,73,48020,10,0.5
554,74,97020,5,2
555,75,78020,15,1.5
556,76,44020,20,2
557,77,67020,15,1
558,78,54020,10,0.5
559,79,99020,10,1
560,80,46020,5,2
561,81,79020,15,0.5
562,82,71020,20,1.5
563,83,70020,5,2
564,84,69020,10,2
565,85,95020,5,0.5
566,86,39020,15,1.5
567,87,84020,25,0.5
568,88,53020,5,2
569,89,93020,5,1
570,90,38020,10,2.5
571,91,86020,15,2
572,92,89020,20,2
573,93,97020,15,2.5
574,94,24020,10,1
575,95,88020,10,2
576,96,11020,5,1.5
577,97,73020,10,2.5
578,98,93020,5,0.5
579,99,68020,25,1
580,100,97020,10,2
581,101,64020,15,2
582,102,60020,10,2
583,103,22020,25,2.5
584,104,91020,20,1.5
585,105,38020,25,1
586,106,44020,10,1.5
587,107,71020,10,0.5
588,108,62020,25,0.5
589,109,62020,5,1.5
590,110,83020,5,2
591,111,29020,25,1
592,112,76020,10,1
593,113,64020,20,1.5
594,114,27020,25,0.5
595,115,60020,25,2
596,116,96020,15,2
597,117,62020,10,0.5
598,118,33020,15,2.5
599,119,40020,15,1.5
600,120,80020,20,2
601,21,73020,25,1.5
602,22,79020,15,0.5
603,23,45020,10,2.5
604,24,59020,20,1
605,25,89020,25,2.5
606,26,43020,5,2.5
607,27,60020,10,1
608,28,20020,5,1.5
609,29,49020,5,0.5
610,30,79020,25,2
611,31,76020,15,2
612,32,21020,25,2.5
613,33,24020,10,1
614,34,59020,10,2.5
615,35,51020,25,2.5
616,36,11020,25,2.5
617,37,76020,20,2
618,38,54020,10,2.5
619,39,25020,10,2.5
620,40,45020,5,1
621,41,63020,10,2.5
622,42,58020,5,1
623,43,32020,10,2
624,44,21020,15,0.5
625,45,76020,20,2
626,46,76020,25,1
627,47,43020,20,2
628,48,40020,15,2.5
629,49,69020,20,1.5
630,50,33020,20,1
631,51,39020,10,0.5
632,52,50020,20,1
633,53,80020,20,1.5
634,54,60020,25,0.5
635,55,27020,5,0.5
636,56,22020,20,2.5
637,57,52020,10,2
638,58,73020,20,2
639,59,90020,15,1.5
640,60,52020,15,0.5
641,61,95020,5,2
642,62,66020,20,1
643,63,94020,15,2.5
644,64,66020,20,1
645,65,87020,25,2.5
646,66,41020,5,2
647,67,59020,20,1.5
648,68,84020,5,2
649,69,48020,5,1
650,70,91020,15,2
651,71,71020,20,0.5
652,72,82020,15,1
653,73,48020,20,1
654,74,97020,20,0.5
655,75,78020,15,2
656,76,44020,5,1.5
657,77,67020,10,1.5
658,78,54020,25,0.5
659,79,99020,10,1.5
660,80,46020,15,1
661,81,79020,10,2.5
662,82,71020,5,2
663,83,70020,25,0.5
664,84,69020,20,2
665,85,95020,15,2
666,86,39020,10,2
667,87,84020,10,1.5
668,88,53020,15,1.5
669,89,93020,20,2.5
670,90,38020,20,1
671,91,86020,20,1.5
672,92,89020,10,1
673,93,97020,5,1
674,94,24020,20,2.5
675,95,88020,20,1.5
676,96,11020,25,0.5
677,97,73020,15,0.5
678,98,93020,15,2.5
679,99,68020,5,1.5
680,100,97020,25,1
681,101,64020,20,1
682,102,60020,20,0.5
683,103,22020,20,0.5
684,104,91020,20,1
685,105,38020,5,1
686,106,44020,20,0.5
687,107,71020,15,1.5
688,108,62020,5,2
689,109,62020,10,2
690,110,83020,25,0.5
691,111,29020,10,1
692,112,76020,10,0.5
693,113,64020,5,1.5
694,114,27020,25,1.5
695,115,60020,10,0.5
696,116,96020,5,2
697,117,62020,25,1
698,118,33020,25,2
699,119,40020,10,1
700,120,80020,20,2
701,21,73020,20,2
702,22,79020,20,1.5
703,23,45020,15,0.5
704,24,59020,15,0.5
705,25,89020,15,1
706,26,43020,20,2
707,27,60020,5,1.5
708,28,20020,20,1
709,29,49020,20,1.5
710,30,79020,10,1
711,31,76020,15,2
712,32,21020,5,1
713,33,24020,25,2
714,34,59020,5,1.5
715,35,51020,15,0.5
716,36,11020,25,0.5
717,37,76020,5,2.5
718,38,54020,20,2.5
719,39,25020,5,2.5
720,40,45020,20,1.5
721,41,63020,10,0.5
722,42,58020,10,1.5
723,43,32020,5,2.5
724,44,21020,5,0.5
725,45,76020,20,0.5
726,46,76020,5,1.5
727,47,43020,25,2.5
728,48,40020,15,2.5
729,49,69020,5,1
730,50,33020,15,2
731,51,39020,20,1
732,52,50020,10,1
733,53,80020,15,2.5
734,54,60020,15,1.5
735,55,27020,5,2.5
736,56,22020,15,2
737,57,52020,15,2.5
738,58,73020,25,1.5
739,59,90020,20,2.5
740,60,52020,5,0.5
741,61,95020,5,0.5
742,62,66020,15,2
743,63,94020,20,1
744,64,66020,10,2.5
745,65,87020,10,1
746,66,41020,10,2.5
747,67,59020,5,2.5
748,68,84020,10,1.5
749,69,48020,20,1
750,70,91020,5,1
751,71,71020,15,2.5
752,72,82020,15,2.5
753,73,48020,5,1
754,74,97020,20,2
755,75,78020,25,1
756,76,44020,25,1.5
757,77,67020,20,1
758,78,54020,25,1.5
759,79,99020,20,2.5
760,80,46020,25,0.5
761,81,79020,15,1
762,82,71020,15,1.5
763,83,70020,10,0.5
764,84,69020,5,0.5
765,85,95020,15,0.5
766,86,39020,10,2
767,87,84020,5,2
768,88,53020,20,2.5
769,89,93020,15,1
770,90,38020,25,1.5
771,91,86020,10,0.5
772,92,89020,5,2.5
773,93,97020,10,2
774,94,24020,5,1
775,95,88020,15,1
776,96,11020,10,0.5
777,97,73020,20,2.5
778,98,93020,20,1.5
779,99,68020,5,1
780,100,97020,25,2.5
781,101,64020,5,1.5
782,102,60020,25,0.5
783,103,22020,5,1.5
784,104,91020,10,2.5
785,105,38020,20,0.5
786,106,44020,5,0.5
787,107,71020,25,1
788,108,62020,5,0.5
789,109,62020,5,1.5
790,110,83020,20,1
791,111,29020,25,0.5
792,112,76020,15,0.5
793,113,64020,20,2
794,114,27020,15,0.5
795,115,60020,10,1
796,116,96020,10,1.5
797,117,62020,25,1.5
798,118,33020,25,1
799,119,40020,25,1.5
800,120,80020,15,2.5
801,21,73020,5,1
802,22,79020,10,2.5
803,23,45020,10,2.5
804,24,59020,25,2.5
805,25,89020,10,0.5
806,26,43020,25,0.5
807,27,60020,20,0.5
808,28,20020,10,1.5
809,29,49020,20,2
810,30,79020,15,2
811,31,76020,5,1.5
812,32,21020,15,1
813,33,24020,5,2.5
814,34,59020,20,1.5
815,35,51020,10,2
816,36,11020,25,2.5
817,37,76020,5,1.5
818,38,54020,25,2.5
819,39,25020,10,2.5
820,40,45020,20,2.5
821,41,63020,25,1.5
822,42,58020,20,2
823,43,32020,25,0.5
824,44,21020,10,2
825,45,76020,10,0.5
826,46,76020,10,2
827,47,43020,5,2.5
828,48,40020,5,1.5
829,49,69020,20,2.5
830,50,33020,25,1
831,51,39020,15,1.5
832,52,50020,25,1
833,53,80020,25,0.5
834,54,60020,25,2
835,55,27020,5,1.5
836,56,22020,20,0.5
837,57,52020,10,2
838,58,73020,20,1
839,59,90020,5,1.5
840,60,52020,5,1
841,61,95020,15,2.5
842,62,66020,5,0.5
843,63,94020,20,2.5
844,64,66020,5,1
845,65,87020,10,1.5
846,66,41020,5,1
847,67,59020,5,2.5
848,68,84020,20,0.5
849,69,48020,10,0.5
850,70,91020,15,2.5
851,71,71020,5,2
852,72,82020,20,0.5
853,73,48020,20,0.5
854,74,97020,20,0.5
855,75,78020,5,1.5
856,76,44020,15,1
857,77,67020,5,2.5
858,78,54020,25,1.5
859,79,99020,10,1.5
860,80,46020,10,1
861,81,79020,10,2
862,82,71020,15,0.5
863,83,70020,20,2
864,84,69020,20,2.5
865,85,95020,10,2.5
866,86,39020,20,1
867,87,84020,10,2.5
868,88,53020,20,1.5
869,89,93020,20,2.5
870,90,38020,10,2.5
871,91,86020,25,1
872,92,89020,10,2.5
873,93,97020,10,1.5
874,94,24020,10,1
875,95,88020,10,0.5
876,96,11020,10,2.5
877,97,73020,25,2.5
878,98,93020,10,1.5
879,99,68020,5,2
880,100,97020,20,1.5
881,101,64020,15,2.5
882,102,60020,10,2.5
883,103,22020,5,1.5
884,104,91020,15,1
885,105,38020,15,2.5
886,106,44020,25,0.5
887,107,71020,5,0.5
888,108,62020,10,2.5
889,109,62020,5,1
890,110,83020,10,1.5
891,111,29020,10,2.5
892,112,76020,10,1.5
893,113,64020,5,0.5
894,114,27020,10,1
895,115,60020,5,2.5
896,116,96020,10,1
897,117,62020,15,2.5
898,118,33020,25,2
899,119,40020,20,1.5
900,120,80020,15,2.5
901,21,73020,15,1.5
902,22,79020,15,1.5
903,23,45020,10,2
904,24,59020,5,0.5
905,25,89020,25,2.5
906,26,43020,25,1.5
907,27,60020,25,1
908,28,20020,20,1
909,29,49020,5,1
910,30,79020,10,1.5
911,31,76020,25,0.5
912,32,21020,10,2.5
913,33,24020,15,1.5
914,34,59020,15,2
915,35,51020,25,1
916,36,11020,20,2.5
917,37,76020,20,2
918,38,54020,5,0.5
919,39,25020,10,2
920,40,45020,5,1.5
921,41,63020,15,2
922,42,58020,5,2
923,43,32020,20,0.5
924,44,21020,20,2.5
925,45,76020,25,2
926,46,76020,25,1.5
927,47,43020,25,0.5
928,48,40020,10,1
929,49,69020,10,1
930,50,33020,20,0.5
931,51,39020,25,2.5
932,52,50020,10,2.5
933,53,80020,5,1.5
934,54,60020,20,1
935,55,27020,25,0.5
936,56,22020,20,2
937,57,52020,5,2.5
938,58,73020,15,2
939,59,90020,25,2.5
940,60,52020,5,0.5
941,61,95020,15,1.5
942,62,66020,5,2.5
943,63,94020,15,2
944,64,66020,10,0.5
945,65,87020,20,1.5
946,66,41020,15,1
947,67,59020,10,1.5
948,68,84020,25,0.5
949,69,48020,25,1.5
950,70,91020,15,0.5
951,71,71020,20,1
952,72,82020,10,2.5
953,73,48020,5,1
954,74,97020,5,1.5
955,75,78020,20,1.5
956,76,44020,25,0.5
957,77,67020,15,2.5
958,78,54020,15,1.5
959,79,99020,15,0.5
960,80,46020,5,0.5
961,81,79020,5,2.5
962,82,71020,20,1.5
963,83,70020,25,1
964,84,69020,25,2.5
965,85,95020,25,2
966,86,39020,25,2
967,87,84020,10,0.5
968,88,53020,25,2.5
969,89,93020,20,1.5
970,90,38020,20,0.5
971,91,86020,5,1.5
972,92,89020,10,1
973,93,97020,25,1
974,94,24020,5,1.5
975,95,88020,25,2
976,96,11020,5,1
977,97,73020,15,0.5
978,98,93020,10,1.5
979,99,68020,10,2
980,100,97020,10,1.5
981,101,64020,5,1.5
982,102,60020,15,1
983,103,22020,20,2
984,104,91020,20,2.5
985,105,38020,5,1.5
986,106,44020,25,2
987,107,71020,5,2
988,108,62020,5,2
989,109,62020,10,1.5
990,110,83020,15,0.5
991,111,29020,15,1
992,112,76020,5,1.5
993,113,64020,10,2.5
994,114,27020,10,0.5
995,115,60020,25,2.5
996,116,96020,20,1.5
997,117,62020,10,2
998,118,33020,10,2.5
999,119,40020,25,1
1000,120,80020,15,1.5
