OrderID,ProductID,UnitPrice,Quantity,Discount
151,91,71040,10,0.5
152,92,82040,20,0.5
153,93,48040,20,2
154,94,97040,10,2.5
155,95,78040,20,1
156,96,44040,25,1.5
157,97,67040,5,1.5
158,98,54040,20,2
159,99,99040,20,2
160,100,46040,20,0.5
161,101,79040,20,2
162,102,71040,20,0.5
163,103,70040,25,2
164,104,69040,10,2.5
165,105,95040,10,0.5
166,106,39040,10,2
167,107,84040,25,2.5
168,108,53040,25,2
169,109,93040,10,0.5
170,110,38040,10,0.5
171,111,86040,25,0.5
172,112,89040,25,1.5
173,113,97040,5,0.5
174,114,24040,10,1
175,115,88040,20,1.5
176,116,11040,10,1.5
177,117,73040,25,1
178,118,93040,25,2.5
179,119,68040,10,1
180,120,97040,10,2
181,121,64040,10,0.5
182,122,60040,15,1
183,123,22040,5,1.5
184,124,91040,5,2
185,125,38040,15,2.5
186,126,44040,15,1.5
187,127,71040,25,1.5
188,128,62040,5,2
189,129,62040,15,2.5
190,130,83040,25,2
191,131,29040,25,0.5
192,132,76040,5,1.5
193,133,64040,15,2.5
194,134,27040,20,1
195,135,60040,10,1.5
196,136,96040,25,1.5
197,137,62040,15,2.5
198,138,33040,15,2.5
199,139,40040,15,2
200,140,80040,25,1
201,41,73040,25,2.5
202,42,79040,25,1
203,43,45040,15,2.5
204,44,59040,15,2.5
205,45,89040,25,2
206,46,43040,10,1.5
207,47,60040,15,0.5
208,48,20040,5,2
209,49,49040,25,2
210,50,79040,15,1
211,51,76040,5,0.5
212,52,21040,15,2.5
213,53,24040,15,1
214,54,59040,25,1.5
215,55,51040,15,2
216,56,11040,5,1.5
217,57,76040,20,1.5
218,58,54040,20,1
219,59,25040,15,2
220,60,45040,20,1.5
221,61,63040,5,2
222,62,58040,15,1.5
223,63,32040,20,2
224,64,21040,15,1
225,65,76040,15,1
226,66,76040,25,1.5
227,67,43040,15,2.5
228,68,40040,5,1
229,69,69040,25,2.5
230,70,33040,20,2.5
231,71,39040,20,2
232,72,50040,20,0.5
233,73,80040,5,2.5
234,74,60040,25,2.5
235,75,27040,5,1
236,76,22040,20,1.5
237,77,52040,15,2.5
238,78,73040,15,2
239,79,90040,5,0.5
240,80,52040,15,1
241,81,95040,15,0.5
242,82,66040,25,1.5
243,83,94040,5,1
244,84,66040,25,2.5
245,85,87040,15,1
246,86,41040,10,0.5
247,87,59040,25,1
248,88,84040,15,0.5
249,89,48040,20,0.5
250,90,91040,20,2.5
251,91,71040,5,2
252,92,82040,5,1.5
253,93,48040,5,2.5
254,94,97040,15,2
255,95,78040,15,2
256,96,44040,10,2
257,97,67040,25,0.5
258,98,54040,15,1
259,99,99040,10,2
260,100,46040,10,2
261,101,79040,20,2
262,102,71040,25,1
263,103,70040,15,0.5
264,104,69040,20,0.5
265,105,95040,15,1
266,106,39040,20,0.5
267,107,84040,25,0.5
268,108,53040,5,2.5
269,109,93040,10,2
270,110,38040,5,2.5
271,111,86040,20,2.5
272,112,89040,15,1.5
273,113,97040,10,2.5
274,114,24040,10,1.5
275,115,88040,5,2
276,116,11040,20,1
277,117,73040,20,1
278,118,93040,25,1.5
279,119,68040,25,1.5
280,120,97040,10,2.5
281,121,64040,5,2
282,122,60040,10,1
283,123,22040,5,1
284,124,91040,5,2.5
285,125,38040,10,0.5
286,126,44040,20,2
287,127,71040,15,2.5
288,128,62040,5,0.5
289,129,62040,15,2.5
290,130,83040,20,2.5
291,131,29040,15,0.5
292,132,76040,15,2
293,133,64040,5,2
294,134,27040,10,1
295,135,60040,15,2
296,136,96040,20,2.5
297,137,62040,15,0.5
298,138,33040,25,0.5
299,139,40040,20,0.5
300,140,80040,10,2
301,41,73040,5,1
302,42,79040,5,0.5
303,43,45040,20,1.5
304,44,59040,20,2
305,45,89040,10,1.5
306,46,43040,25,2
307,47,60040,10,2
308,48,20040,10,1.5
309,49,49040,5,1.5
310,50,79040,15,1
311,51,76040,20,1.5
312,52,21040,5,2.5
313,53,24040,5,1
314,54,59040,5,1.5
315,55,51040,25,2
316,56,11040,20,1
317,57,76040,15,2.5
318,58,54040,15,1.5
319,59,25040,25,1.5
320,60,45040,10,2
321,61,63040,25,0.5
322,62,58040,25,1.5
323,63,32040,5,1
324,64,21040,25,2
325,65,76040,15,1
326,66,76040,10,2.5
327,67,43040,15,2.5
328,68,40040,20,0.5
329,69,69040,20,2.5
330,70,33040,25,1
331,71,39040,20,1.5
332,72,50040,10,2.5
333,73,80040,25,1.5
334,74,60040,10,1.5
335,75,27040,25,1
336,76,22040,20,2.5
337,77,52040,15,0.5
338,78,73040,10,2.5
339,79,90040,25,1
340,80,52040,20,2
341,81,95040,25,2.5
342,82,66040,10,1
343,83,94040,5,2
344,84,66040,15,2.5
345,85,87040,15,2.5
346,86,41040,5,0.5
347,87,59040,5,2
348,88,84040,15,0.5
349,89,48040,5,2
350,90,91040,10,2.5
351,91,71040,10,2
352,92,82040,20,2
353,93,48040,15,2
354,94,97040,20,1.5
355,95,78040,25,2
356,96,44040,15,1.5
357,97,67040,10,2.5
358,98,54040,25,2.5
359,99,99040,5,0.5
360,100,46040,5,1.5
361,101,79040,15,1
362,102,71040,10,1
363,103,70040,10,1.5
364,104,69040,5,2.5
365,105,95040,25,1.5
366,106,39040,15,0.5
367,107,84040,15,1.5
368,108,53040,15,0.5
369,109,93040,5,1.5
370,110,38040,15,2
371,111,86040,10,1
372,112,89040,10,0.5
373,113,97040,20,2
374,114,24040,20,1.5
375,115,88040,10,1.5
376,116,11040,15,0.5
377,117,73040,20,2.5
378,118,93040,25,1.5
379,119,68040,25,2
380,120,97040,25,1
381,121,64040,10,0.5
382,122,60040,15,1
383,123,22040,5,2.5
384,124,91040,5,1
385,125,38040,20,2
386,126,44040,25,2.5
387,127,71040,5,0.5
388,128,62040,10,0.5
389,129,62040,5,0.5
390,130,83040,25,1.5
391,131,29040,25,2
392,132,76040,15,0.5
393,133,64040,20,0.5
394,134,27040,5,2.5
395,135,60040,20,2.5
396,136,96040,5,2.5
397,137,62040,20,2
398,138,33040,15,0.5
399,139,40040,5,0.5
400,140,80040,15,2.5
401,41,73040,20,1
402,42,79040,25,1.5
403,43,45040,10,0.5
404,44,59040,25,0.5
405,45,89040,20,0.5
406,46,43040,5,2.5
407,47,60040,15,0.5
408,48,20040,5,1.5
409,49,49040,15,1.5
410,50,79040,10,1.5
411,51,76040,10,0.5
412,52,21040,25,1
413,53,24040,10,0.5
414,54,59040,20,2
415,55,51040,25,2.5
416,56,11040,25,1.5
417,57,76040,25,1.5
418,58,54040,10,0.5
419,59,25040,15,2.5
420,60,45040,15,2.5
421,61,63040,25,2.5
422,62,58040,15,2.5
423,63,32040,25,1.5
424,64,21040,10,2.5
425,65,76040,25,2.5
426,66,76040,5,2
427,67,43040,25,2.5
428,68,40040,25,2.5
429,69,69040,5,1
430,70,33040,25,2.5
431,71,39040,20,1
432,72,50040,10,0.5
433,73,80040,10,2
434,74,60040,20,2
435,75,27040,20,2.5
436,76,22040,5,1
437,77,52040,25,2
438,78,73040,20,1
439,79,90040,20,1
440,80,52040,5,2.5
441,81,95040,5,2.5
442,82,66040,15,1.5
443,83,94040,10,1
444,84,66040,25,1
445,85,87040,10,0.5
446,86,41040,20,2.5
447,87,59040,15,1.5
448,88,84040,5,1
449,89,48040,10,1
450,90,91040,5,0.5
451,91,71040,15,0.5
452,92,82040,5,2.5
453,93,48040,15,1.5
454,94,97040,25,0.5
455,95,78040,20,1.5
456,96,44040,20,1
457,97,67040,25,1.5
458,98,54040,5,1.5
459,99,99040,15,1
460,100,46040,15,1.5
461,101,79040,5,0.5
462,102,71040,20,1
463,103,70040,20,0.5
464,104,69040,20,1.5
465,105,95040,20,1
466,106,39040,10,2
467,107,84040,15,0.5
468,108,53040,15,1.5
469,109,93040,15,2
470,110,38040,15,0.5
471,111,86040,10,1
472,112,89040,20,2.5
473,113,97040,10,2
474,114,24040,10,0.5
475,115,88040,20,1.5
476,116,11040,5,2
477,117,73040,20,2
478,118,93040,20,2
479,119,68040,25,2
480,120,97040,5,0.5
481,121,64040,5,2
482,122,60040,15,2.5
483,123,22040,25,2.5
484,124,91040,15,2.5
485,125,38040,25,1
486,126,44040,10,1.5
487,127,71040,15,2
488,128,62040,10,2.5
489,129,62040,10,1
490,130,83040,25,1.5
491,131,29040,15,0.5
492,132,76040,15,2
493,133,64040,10,1
494,134,27040,15,1
495,135,60040,20,2.5
496,136,96040,20,1.5
497,137,62040,25,2.5
498,138,33040,10,2
499,139,40040,20,2.5
500,140,80040,20,2.5
501,41,73040,15,1.5
502,42,79040,25,2.5
503,43,45040,5,0.5
504,44,59040,5,2
505,45,89040,25,2.5
506,46,43040,15,2
507,47,60040,5,1
508,48,20040,25,2.5
509,49,49040,10,1
510,50,79040,10,2.5
511,51,76040,15,1
512,52,21040,10,1
513,53,24040,10,1.5
514,54,59040,25,2.5
515,55,51040,15,2
516,56,11040,5,2
517,57,76040,25,1
518,58,54040,25,0.5
519,59,25040,20,2
520,60,45040,15,2
521,61,63040,10,1
522,62,58040,5,1
523,63,32040,25,2.5
524,64,21040,5,1.5
525,65,76040,15,1
526,66,76040,10,1.5
527,67,43040,25,2.5
528,68,40040,10,1.5
529,69,69040,15,2.5
530,70,33040,25,1.5
531,71,39040,5,2
532,72,50040,10,1
533,73,80040,20,1
534,74,60040,15,1
535,75,27040,25,1.5
536,76,22040,5,1
537,77,52040,15,1.5
538,78,73040,20,0.5
539,79,90040,15,1.5
540,80,52040,10,0.5
541,81,95040,10,1
542,82,66040,10,0.5
543,83,94040,5,2.5
544,84,66040,20,0.5
545,85,87040,5,2
546,86,41040,10,0.5
547,87,59040,15,1
548,88,84040,10,1
549,89,48040,5,2.5
550,90,91040,25,1.5
551,91,71040,10,1
552,92,82040,15,0.5
553,93,48040,5,1
554,94,97040,5,1.5
555,95,78040,25,2
556,96,44040,5,1.5
557,97,67040,25,1
558,98,54040,15,1.5
559,99,99040,5,2.5
560,100,46040,5,1.5
561,101,79040,5,1.5
562,102,71040,10,0.5
563,103,70040,5,0.5
564,104,69040,5,1.5
565,105,95040,20,1
566,106,39040,15,2
567,107,84040,5,2
568,108,53040,5,0.5
569,109,93040,25,2
570,110,38040,10,2.5
571,111,86040,20,2
572,112,89040,10,1.5
573,113,97040,5,2.5
574,114,24040,10,1
575,115,88040,25,2
576,116,11040,5,1
577,117,73040,5,1
578,118,93040,15,2.5
579,119,68040,20,1
580,120,97040,25,2
581,121,64040,25,0.5
582,122,60040,20,1
583,123,22040,10,0.5
584,124,91040,15,0.5
585,125,38040,5,2.5
586,126,44040,20,0.5
587,127,71040,15,1
588,128,62040,20,0.5
589,129,62040,5,1.5
590,130,83040,25,2
591,131,29040,20,1
592,132,76040,10,0.5
593,133,64040,15,2.5
594,134,27040,20,2.5
595,135,60040,20,1.5
596,136,96040,15,1
597,137,62040,25,2
598,138,33040,25,2.5
599,139,40040,5,2
600,140,80040,5,0.5
601,41,73040,10,1.5
602,42,79040,5,1.5
603,43,45040,10,0.5
604,44,59040,5,1
605,45,89040,15,0.5
606,46,43040,15,2.5
607,47,60040,15,2
608,48,20040,25,2.5
609,49,49040,10,2.5
610,50,79040,10,1
611,51,76040,25,1.5
612,52,21040,10,1.5
613,53,24040,10,0.5
614,54,59040,20,1.5
615,55,51040,15,2
616,56,11040,5,1
617,57,76040,15,2
618,58,54040,10,2.5
619,59,25040,15,2
620,60,45040,15,0.5
621,61,63040,15,2
622,62,58040,25,1.5
623,63,32040,10,1
624,64,21040,20,2
625,65,76040,15,2.5
626,66,76040,25,2.5
627,67,43040,5,1.5
628,68,40040,10,2
629,69,69040,10,1.5
630,70,33040,15,1.5
631,71,39040,10,0.5
632,72,50040,25,1
633,73,80040,15,1
634,74,60040,25,2
635,75,27040,5,2.5
636,76,22040,5,1
637,77,52040,15,2.5
638,78,73040,25,1.5
639,79,90040,20,1
640,80,52040,15,1.5
641,81,95040,10,1
642,82,66040,10,2
643,83,94040,25,1.5
644,84,66040,20,0.5
645,85,87040,5,2.5
646,86,41040,15,0.5
647,87,59040,10,1.5
648,88,84040,15,1.5
649,89,48040,25,0.5
650,90,91040,10,1.5
651,91,71040,5,2.5
652,92,82040,15,0.5
653,93,48040,10,0.5
654,94,97040,5,2
655,95,78040,5,0.5
656,96,44040,10,0.5
657,97,67040,10,2
658,98,54040,25,1
659,99,99040,15,1.5
660,100,46040,25,0.5
661,101,79040,25,2
662,102,71040,25,1.5
663,103,70040,5,2
664,104,69040,15,0.5
665,105,95040,20,1.5
666,106,39040,25,1.5
667,107,84040,5,2
668,108,53040,10,2.5
669,109,93040,10,1
670,110,38040,20,1.5
671,111,86040,5,2.5
672,112,89040,20,2
673,113,97040,5,2
674,114,24040,10,2
675,115,88040,10,2.5
676,116,11040,10,2.5
677,117,73040,15,2
678,118,93040,15,2.5
679,119,68040,15,2.5
680,120,97040,10,0.5
681,121,64040,25,1
682,122,60040,15,2
683,123,22040,10,1.5
684,124,91040,15,1.5
685,125,38040,25,2.5
686,126,44040,20,2
687,127,71040,20,1
688,128,62040,20,1.5
689,129,62040,15,2.5
690,130,83040,5,1
691,131,29040,15,0.5
692,132,76040,10,2.5
693,133,64040,10,2
694,134,27040,15,2
695,135,60040,20,2
696,136,96040,25,0.5
697,137,62040,15,1.5
698,138,33040,25,1.5
699,139,40040,5,1
700,140,80040,20,1.5
701,41,73040,10,2.5
702,42,79040,20,1.5
703,43,45040,15,2.5
704,44,59040,20,0.5
705,45,89040,25,1
706,46,43040,5,1
707,47,60040,15,0.5
708,48,20040,5,0.5
709,49,49040,25,1.5
710,50,79040,5,1.5
711,51,76040,10,2.5
712,52,21040,5,1
713,53,24040,20,2.5
714,54,59040,20,0.5
715,55,51040,5,2
716,56,11040,25,2
717,57,76040,20,1
718,58,54040,15,0.5
719,59,25040,25,2
720,60,45040,15,2.5
721,61,63040,15,1.5
722,62,58040,25,1
723,63,32040,15,1
724,64,21040,15,1.5
725,65,76040,25,0.5
726,66,76040,25,1
727,67,43040,20,1.5
728,68,40040,20,1.5
729,69,69040,25,1
730,70,33040,15,2.5
731,71,39040,15,1
732,72,50040,25,2
733,73,80040,15,0.5
734,74,60040,10,1.5
735,75,27040,10,0.5
736,76,22040,15,1.5
737,77,52040,25,2
738,78,73040,10,2
739,79,90040,15,0.5
740,80,52040,15,1.5
741,81,95040,15,2
742,82,66040,15,0.5
743,83,94040,15,1
744,84,66040,25,2.5
745,85,87040,25,0.5
746,86,41040,10,0.5
747,87,59040,5,1
748,88,84040,10,1
749,89,48040,15,2.5
750,90,91040,5,2.5
751,91,71040,10,2
752,92,82040,25,0.5
753,93,48040,10,2
754,94,97040,10,1
755,95,78040,10,2
756,96,44040,5,0.5
757,97,67040,15,1.5
758,98,54040,10,2.5
759,99,99040,25,2.5
760,100,46040,20,0.5
761,101,79040,25,2.5
762,102,71040,10,2.5
763,103,70040,20,2
764,104,69040,15,0.5
765,105,95040,5,2
766,106,39040,15,2.5
767,107,84040,10,2
768,108,53040,25,1
769,109,93040,20,1.5
770,110,38040,25,2
771,111,86040,15,2.5
772,112,89040,20,2
773,113,97040,25,2
774,114,24040,25,2
775,115,88040,25,2
776,116,11040,15,2
777,117,73040,20,0.5
778,118,93040,20,1.5
779,119,68040,25,2
780,120,97040,15,0.5
781,121,64040,10,2.5
782,122,60040,10,2
783,123,22040,10,2.5
784,124,91040,15,1
785,125,38040,10,1
786,126,44040,15,2.5
787,127,71040,10,2
788,128,62040,15,1.5
789,129,62040,15,2.5
790,130,83040,10,0.5
791,131,29040,20,0.5
792,132,76040,10,2.5
793,133,64040,5,2.5
794,134,27040,25,2.5
795,135,60040,15,0.5
796,136,96040,25,1.5
797,137,62040,25,2.5
798,138,33040,10,1.5
799,139,40040,15,1
800,140,80040,20,2.5
801,41,73040,15,0.5
802,42,79040,25,2
803,43,45040,10,1.5
804,44,59040,25,2.5
805,45,89040,10,2
806,46,43040,25,2
807,47,60040,10,2
808,48,20040,20,0.5
809,49,49040,15,1
810,50,79040,25,2.5
811,51,76040,15,1
812,52,21040,25,1
813,53,24040,10,1.5
814,54,59040,10,2
815,55,51040,5,2.5
816,56,11040,15,0.5
817,57,76040,10,0.5
818,58,54040,15,2.5
819,59,25040,10,1.5
820,60,45040,5,0.5
821,61,63040,15,2
822,62,58040,25,1
823,63,32040,25,2
824,64,21040,5,1.5
825,65,76040,20,2.5
826,66,76040,15,2
827,67,43040,15,2.5
828,68,40040,5,2.5
829,69,69040,20,2.5
830,70,33040,15,2
831,71,39040,5,1
832,72,50040,20,0.5
833,73,80040,10,1.5
834,74,60040,10,2
835,75,27040,10,0.5
836,76,22040,15,2
837,77,52040,20,2
838,78,73040,25,0.5
839,79,90040,10,1.5
840,80,52040,15,1.5
841,81,95040,5,1
842,82,66040,5,0.5
843,83,94040,20,2
844,84,66040,10,2.5
845,85,87040,15,2
846,86,41040,20,1.5
847,87,59040,25,1
848,88,84040,15,1
849,89,48040,15,0.5
850,90,91040,25,1
851,91,71040,15,2.5
852,92,82040,20,2
853,93,48040,10,1
854,94,97040,25,2
855,95,78040,20,2
856,96,44040,20,0.5
857,97,67040,15,1.5
858,98,54040,10,1
859,99,99040,5,1
860,100,46040,25,1.5
861,101,79040,25,1.5
862,102,71040,10,1
863,103,70040,25,1.5
864,104,69040,10,1
865,105,95040,20,1
866,106,39040,15,1
867,107,84040,25,2
868,108,53040,10,1.5
869,109,93040,20,1.5
870,110,38040,20,2.5
871,111,86040,25,0.5
872,112,89040,10,0.5
873,113,97040,10,2
874,114,24040,20,1
875,115,88040,10,1.5
876,116,11040,20,1.5
877,117,73040,20,2
878,118,93040,25,1.5
879,119,68040,5,1.5
880,120,97040,10,1.5
881,121,64040,5,2
882,122,60040,15,1
883,123,22040,10,0.5
884,124,91040,20,1.5
885,125,38040,10,1.5
886,126,44040,20,0.5
887,127,71040,20,2
888,128,62040,5,1
889,129,62040,5,1
890,130,83040,20,2
891,131,29040,5,1
892,132,76040,10,1.5
893,133,64040,5,1
894,134,27040,25,2.5
895,135,60040,5,0.5
896,136,96040,15,2.5
897,137,62040,10,1.5
898,138,33040,15,1
899,139,40040,15,2
900,140,80040,5,1
901,41,73040,25,2.5
902,42,79040,15,0.5
903,43,45040,25,1
904,44,59040,10,1.5
905,45,89040,15,0.5
906,46,43040,25,1.5
907,47,60040,15,0.5
908,48,20040,25,0.5
909,49,49040,25,1.5
910,50,79040,10,0.5
911,51,76040,25,1
912,52,21040,20,2.5
913,53,24040,10,2.5
914,54,59040,25,1.5
915,55,51040,25,2
916,56,11040,25,1.5
917,57,76040,15,1
918,58,54040,15,0.5
919,59,25040,20,1
920,60,45040,5,2
921,61,63040,25,1
922,62,58040,15,1
923,63,32040,25,2
924,64,21040,5,2.5
925,65,76040,5,2
926,66,76040,5,0.5
927,67,43040,15,1.5
928,68,40040,25,1.5
929,69,69040,25,1.5
930,70,33040,10,2.5
931,71,39040,20,1.5
932,72,50040,5,0.5
933,73,80040,25,1
934,74,60040,5,1.5
935,75,27040,5,0.5
936,76,22040,25,2.5
937,77,52040,25,2
938,78,73040,5,1.5
939,79,90040,20,0.5
940,80,52040,15,1.5
941,81,95040,25,1
942,82,66040,25,0.5
943,83,94040,10,1.5
944,84,66040,25,1
945,85,87040,5,2.5
946,86,41040,25,1
947,87,59040,25,1.5
948,88,84040,20,2
949,89,48040,20,1
950,90,91040,25,1.5
951,91,71040,10,2.5
952,92,82040,10,2.5
953,93,48040,10,0.5
954,94,97040,20,1.5
955,95,78040,15,2.5
956,96,44040,20,0.5
957,97,67040,10,2.5
958,98,54040,10,0.5
959,99,99040,10,2.5
960,100,46040,25,2.5
961,101,79040,15,1
962,102,71040,25,2
963,103,70040,5,0.5
964,104,69040,20,2.5
965,105,95040,25,1
966,106,39040,25,0.5
967,107,84040,10,1
968,108,53040,25,1.5
969,109,93040,5,2
970,110,38040,20,1
971,111,86040,20,1.5
972,112,89040,5,2
973,113,97040,20,1
974,114,24040,15,1.5
975,115,88040,10,0.5
976,116,11040,25,2
977,117,73040,10,2
978,118,93040,15,1
979,119,68040,25,1
980,120,97040,20,2
981,121,64040,10,0.5
982,122,60040,5,1
983,123,22040,10,1
984,124,91040,5,1
985,125,38040,15,1
986,126,44040,20,1.5
987,127,71040,5,1
988,128,62040,5,2
989,129,62040,15,2
990,130,83040,25,2
991,131,29040,10,2
992,132,76040,15,0.5
993,133,64040,15,2
994,134,27040,5,1.5
995,135,60040,15,2.5
996,136,96040,15,2
997,137,62040,5,0.5
998,138,33040,5,0.5
999,139,40040,10,2.5
1000,140,80040,15,2.5
