OrderID,ProductID,UnitPrice,Quantity,Discount
33,134,19809.42,30,2
34,153,62606.59,97,
35,193,41534.89,61,2
36,158,76135.77,21,
37,16,50390.50,87,4
38,97,76863.07,81,
39,140,23150.41,95,
40,21,45064.68,52,
41,2,80858.95,64,
42,119,71531.27,53,
43,133,90738.73,18,
44,36,97465.50,12,5
45,163,63706.43,89,
46,156,50132.64,87,4
47,46,43060.45,3,2
48,124,23724.19,37,
49,7,41419.58,83,
50,4,59824.63,17,2
51,39,83908.98,75,2
52,84,47350.19,32,2
53,4,46591.32,59,
54,199,55570.46,19,
55,164,82112.38,29,
56,136,63805.67,38,
57,126,79939.82,88,2
58,130,37995.82,58,
59,108,94620.16,44,
60,152,23057.35,77,5
61,34,58844.12,84,
62,168,78693.45,79,
63,55,45706.27,68,
64,22,53829.26,68,2
65,188,80597.75,43,5
66,110,57848.79,76,2
67,172,27180.87,65,
68,102,33649.29,12,4
69,157,73939.60,29,
70,141,25200.72,80,
71,153,43583.23,73,2
72,34,45632.77,17,2
73,135,21633.90,45,
74,35,86781.07,71,2
75,38,29487.85,86,
76,102,51548.93,29,2
77,155,60664.47,71,2
78,45,99307.18,8,2
79,183,92983.79,56,3
80,49,39418.31,32,2
81,98,38057.03,59,
82,60,84610.46,55,
83,184,62569.41,64,5
84,190,53328.67,20,5
85,12,18574.31,46,2
86,6,63423.80,85,2
87,147,67905.48,68,5
88,36,35842.58,5,2
89,67,72309.19,59,
90,86,60616.91,74,
91,82,87284.37,47,2
92,33,61695.50,40,3
93,115,72733.84,23,5
94,177,17013.16,7,2
95,173,45701.52,89,2
96,4,46682.21,65,2
97,25,60404.97,86,5
98,112,21510.40,11,
99,57,92384.40,86,
100,29,67673.53,93,2
101,28,47859.92,11,
102,177,85382.57,90,
103,86,88892.93,1,
104,22,95009.23,38,
105,106,62783.66,90,
106,107,55550.87,74,
107,109,60434.94,51,
108,130,67399.28,95,
109,174,68481.77,39,3
110,164,96137.50,23,3
111,38,62442.47,81,3
112,97,10217.28,43,2
113,36,39968.47,32,4
114,54,54003.80,2,2
115,9,21645.93,30,2
116,189,15994.92,48,2
117,63,99812.36,18,
118,83,35501.84,20,4
119,156,48168.63,99,
120,68,46392.57,29,
121,108,74302.50,22,
122,200,62381.03,72,
123,104,92504.39,86,2
124,174,77819.68,93,
125,85,24989.76,6,3
126,56,40673.75,12,5
127,195,71338.26,69,2
128,72,10146.66,44,4
129,39,55602.62,25,
130,62,97668.61,3,5
131,1,48836.77,45,
132,83,92924.03,44,2
133,163,11460.52,74,3
134,71,31718.84,23,
135,105,69616.55,2,4
136,16,60131.39,49,
137,135,45727.05,68,
138,3,82441.22,44,4
139,144,82732.01,56,3
140,193,53510.25,79,2
141,102,33395.10,31,5
142,196,96286.60,43,4
143,72,81905.86,65,
144,10,67689.09,2,2
145,195,90657.11,25,2
146,60,64840.97,97,2
147,132,45232.74,90,5
148,6,39382.39,89,
149,140,71044.83,30,3
150,116,90956.06,54,2
151,73,67339.78,69,3
152,80,85629.23,51,3
153,164,84166.17,91,
154,71,26626.77,50,
155,60,80600.61,99,
156,175,63033.32,91,
157,171,28657.91,27,
158,14,99441.99,4,2
159,164,89240.46,49,
160,28,40693.38,76,2
161,103,30382.04,87,
162,79,63495.22,5,2
163,187,62550.63,81,
164,47,52072.96,17,5
165,190,63688.63,9,3
166,16,76496.51,88,3
167,134,28754.06,76,
168,71,28738.92,56,
169,117,84118.83,17,
170,193,56583.10,34,
171,107,45778.02,56,5
172,173,65338.71,34,2
173,10,58969.46,67,4
174,191,77529.76,79,4
175,154,27882.51,43,
176,17,38625.87,55,
177,170,97714.30,60,
178,20,67175.92,70,5
179,73,86615.75,33,4
180,82,33437.76,53,
181,91,44847.31,32,2
182,122,95412.43,83,5
183,138,93949.77,96,5
184,145,10444.82,79,
185,197,60177.64,99,2
186,120,14603.06,60,2
187,75,94661.05,9,
188,81,37508.77,81,5
189,180,39490.53,85,3
190,136,85031.66,15,2
191,7,33556.41,59,
192,160,95186.58,2,
193,185,88883.32,46,
194,101,23177.24,46,
195,181,29933.11,27,
196,115,52561.25,46,5
197,94,46643.51,27,
198,125,20959.35,27,
199,90,55409.14,44,2
200,55,26071.76,76,3
201,26,32483.57,79,2
202,176,55336.69,39,2
203,24,67641.10,12,2
204,111,84297.66,62,
205,39,78781.44,24,5
206,193,97736.91,81,
207,74,31188.61,19,
208,66,51088.79,97,
209,194,40949.37,51,
210,192,39567.16,27,2
211,70,13066.19,46,4
212,36,68203.98,97,2
213,109,30172.75,66,3
214,76,71818.29,42,
215,148,78315.01,30,
216,12,33481.49,88,
217,13,37333.26,83,
218,51,77051.85,41,
219,106,79056.40,30,
220,142,45206.07,18,
221,6,63198.96,95,2
222,80,97978.68,59,2
223,18,28648.56,14,4
224,89,44372.31,60,
225,183,41651.53,72,3
226,168,52523.84,80,
227,188,97326.94,87,2
228,99,64780.92,33,
229,91,22713.77,93,3
230,68,76152.68,26,
231,174,20675.45,36,2
232,109,43080.69,88,2
233,135,37117.29,69,5
234,141,25034.85,47,2
235,147,67303.68,76,5
236,182,63050.08,13,
237,154,76328.97,74,2
238,110,31881.21,87,2
239,81,87366.03,16,
240,182,38818.88,10,5
241,135,87794.65,53,
242,183,95132.87,84,2
243,171,75184.69,35,
244,196,15566.94,34,3
245,70,73578.32,21,2
246,104,31341.66,69,
247,177,20021.70,48,
248,58,43288.07,60,5
249,118,70753.77,55,
250,177,16503.65,8,
251,133,37140.49,4,
252,53,51886.82,32,2
253,82,68104.24,53,5
254,20,42694.91,40,
255,94,25018.11,15,
256,78,36018.03,69,3
257,195,57266.82,47,
258,109,99910.05,31,2
259,168,96459.12,13,
260,2,11324.84,27,
261,16,11578.97,81,
262,193,83842.89,6,5
263,62,75181.77,97,2
264,197,40612.74,46,
265,115,61585.25,91,5
266,113,33189.26,66,5
267,14,67204.44,83,
268,94,96455.31,33,3
269,21,44809.41,46,
270,151,35618.54,81,
271,193,12073.86,27,4
272,110,77484.17,81,2
273,99,29707.14,98,2
274,102,82376.85,22,4
275,122,48888.39,51,
276,166,34179.31,47,2
277,147,27480.51,72,
278,42,42924.98,95,2
279,191,92541.95,64,
280,136,28899.79,44,
281,72,69543.21,89,
282,150,50889.63,32,
283,43,52324.70,98,4
284,164,73128.92,87,
285,14,26476.99,6,2
286,167,55546.20,20,2
287,108,84677.93,52,2
288,99,73769.51,60,
289,103,59891.92,68,
290,89,15929.74,42,3
291,172,94681.15,59,5
292,45,83400.76,76,
293,94,52869.68,59,
294,102,19543.40,19,
295,10,41197.27,90,
296,108,67420.91,72,
297,65,63606.50,18,5
298,86,54211.82,58,
299,67,12079.75,42,4
300,151,52058.00,97,
1,176,79105.94,21,
2,6,81115.20,3,
3,20,94497.01,53,2
4,168,82004.23,62,2
5,172,92472.82,100,
6,63,10339.98,78,
7,100,47421.48,32,2
8,24,27594.09,44,
9,43,32842.08,77,
10,22,86981.63,15,2
11,103,86269.22,99,2
12,29,79396.46,27,
13,154,64669.63,39,
14,153,22632.33,18,
15,57,31661.25,49,4
16,196,58521.76,95,2
17,28,97245.84,74,2
18,84,35905.56,92,5
19,48,67795.84,94,5
20,131,64200.87,64,4
21,122,37574.23,56,
22,41,94442.29,49,2
23,18,21587.00,16,2
24,16,88121.91,47,2
25,168,84957.83,30,2
26,1,81041.78,48,2
27,85,32141.23,53,3
28,125,18337.75,27,
29,143,23472.20,61,2
30,183,53933.34,72,
31,96,79874.99,96,3
32,52,36435.27,7,5
33,179,16462.45,10,
34,198,82114.99,27,
35,168,22340.45,77,5
36,72,68078.62,16,2
37,128,64080.28,67,
38,169,32865.44,38,2
39,37,50798.50,54,2
40,147,63666.17,53,
41,32,40386.33,64,2
42,74,98129.02,20,2
43,57,31047.29,94,
44,32,48470.11,46,
45,90,34876.34,27,5
46,152,57458.58,63,
47,177,24724.45,14,
48,70,44683.07,39,5
49,119,96867.03,99,5
50,26,32368.13,79,
51,124,69836.26,80,4
52,100,32493.22,93,2
53,127,52698.58,97,4
54,74,26435.82,87,
55,184,85913.93,61,5
56,130,33886.63,92,
57,110,60260.51,67,
58,31,78829.31,76,2
59,53,40590.16,27,
60,57,16972.14,89,5
61,71,61123.16,4,
62,143,23903.87,3,3
63,80,30095.96,83,2
64,29,42816.83,67,2
65,145,96163.45,66,
66,124,96243.42,24,2
67,107,96838.61,74,2
68,122,43079.16,93,
69,60,39730.36,62,5
70,112,27795.32,23,5
71,19,43702.80,24,
72,129,55032.11,37,3
73,83,47832.90,42,5
74,76,48598.80,14,4
75,4,60822.44,60,
76,104,24205.79,66,5
77,111,49825.20,13,
78,169,63919.76,18,2
79,14,46527.45,39,
80,120,80219.66,37,3
81,172,13011.23,95,
82,44,81909.51,67,5
83,38,94559.99,69,
84,52,23037.02,86,3
85,64,69932.40,85,
86,141,17173.59,17,
87,198,27665.99,73,2
88,61,97308.37,58,2
89,113,57367.28,91,
90,128,42687.87,47,
91,166,68306.91,64,
92,107,11673.69,59,2
93,39,45243.64,39,
94,134,93313.22,79,
95,5,35384.15,15,2
96,85,49712.46,27,3
97,109,55303.36,66,3
98,195,86622.10,38,3
99,169,99707.55,9,2
100,142,86100.24,85,4
101,177,18955.62,83,
102,54,87669.90,15,
103,162,99663.81,70,3
104,48,56625.35,28,2
105,187,68150.33,38,4
106,134,83184.08,67,
107,174,39819.26,59,
108,89,33513.79,11,
109,192,24743.45,9,5
110,119,24146.37,19,
111,61,93225.02,79,
112,15,21015.64,84,
113,114,71218.42,5,
114,134,79450.82,25,
115,9,69815.91,25,
116,44,98490.44,9,4
117,101,10177.15,46,
118,127,32893.06,25,
119,191,49877.26,83,
120,117,45830.26,96,5
121,55,90697.65,40,
122,87,17383.22,57,5
123,63,61466.10,31,
124,82,71304.62,92,3
125,49,89146.76,4,
126,188,79740.13,19,5
127,130,85825.71,26,2
128,24,84220.26,12,2
129,62,90603.83,18,3
130,86,16090.59,97,5
131,122,20867.78,27,
132,102,93198.53,87,
133,187,50216.04,94,2
134,187,82595.93,81,2
135,140,75685.63,55,2
136,116,67046.67,66,2
137,25,71812.22,93,2
138,186,37884.76,5,5
139,70,12941.46,32,
140,141,72796.29,9,
141,193,89648.54,85,2
142,49,34638.15,21,
143,62,49475.58,3,2
144,179,27360.58,2,
145,96,82849.73,56,3
146,35,86710.82,10,5
147,16,28015.05,50,2
148,107,65073.02,85,2
149,99,63541.66,18,5
150,13,89540.93,32,
151,31,61384.18,74,
152,7,57467.22,63,2
153,189,66949.72,59,5
154,159,25559.84,100,2
155,181,63878.85,9,
156,200,86428.43,89,
157,96,19401.61,21,
158,198,85115.32,4,2
159,158,42500.64,81,3
160,191,92634.85,47,3
161,40,30093.52,5,2
162,112,44143.70,67,2
163,139,56052.38,60,5
164,82,84798.22,23,
165,197,50742.44,33,5
166,159,20091.86,53,
167,180,83068.11,38,2
168,149,36613.54,52,
169,22,36331.23,2,2
170,118,17336.66,20,2
171,85,33857.53,28,2
172,82,31609.87,38,3
173,48,10974.85,90,
174,138,43160.80,94,
175,135,29259.73,37,2
176,93,20595.15,91,2
177,63,15638.81,36,3
178,166,37012.13,55,
179,188,92366.71,86,2
180,154,40288.32,61,2
181,141,44419.17,4,
182,49,31103.21,63,2
183,83,47330.06,47,4
184,40,73299.67,38,
185,193,83935.24,18,5
186,164,53031.95,50,
187,105,94050.52,26,5
188,21,71861.50,44,
189,13,81307.44,100,2
190,102,44434.04,24,2
191,147,23145.42,69,2
192,161,38010.42,100,2
193,31,20781.52,35,
194,174,66360.58,11,
195,51,37035.80,12,
196,54,80518.33,80,5
197,197,76906.02,86,3
198,70,26311.86,48,4
199,26,42079.91,77,
200,149,12031.88,22,2
201,143,17716.37,73,5
202,156,28880.87,34,5
203,125,38170.89,1,2
204,77,55782.66,60,
205,19,96315.64,46,3
206,122,44303.81,44,
207,3,29243.56,53,
208,131,18754.73,26,4
209,81,38167.92,56,4
210,111,47719.64,66,
211,74,43193.79,85,
212,32,40737.62,73,3
213,57,77223.87,87,5
214,6,88045.33,4,
215,24,46764.94,31,
216,152,80007.08,87,2
217,45,41928.76,38,2
218,62,80547.41,55,
219,50,84967.01,47,
220,27,65847.83,11,4
221,128,11567.38,4,2
222,181,14852.99,83,
223,103,83654.38,82,
224,69,83863.36,65,
225,189,86858.33,2,
226,199,44641.73,38,
227,50,97062.74,100,2
228,77,93039.66,30,3
229,145,74774.18,66,2
230,127,19563.77,27,
231,91,88119.74,30,
232,162,51220.44,98,5
233,8,36670.92,89,
234,197,61823.90,40,
235,145,41035.09,63,
236,81,17776.71,69,2
237,14,70150.60,99,
238,20,13322.74,54,
239,112,17918.61,32,2
240,6,72606.96,50,2
241,10,69118.87,24,
242,45,67550.43,41,2
243,193,93985.69,20,2
244,90,68567.86,75,2
245,56,95464.67,8,
246,32,16853.59,14,
247,163,22175.51,93,
248,181,31089.69,82,3
249,132,54225.32,85,3
250,65,68715.24,33,
251,46,21124.29,27,
252,69,96320.25,29,
253,144,36962.09,67,2
254,44,81940.44,11,3
255,174,77543.13,43,
256,153,47143.14,35,2
257,88,14939.99,46,2
258,132,26455.68,41,
259,48,88662.27,51,4
260,80,79103.65,17,2
261,2,38503.45,20,
262,48,88497.77,11,2
263,98,30510.94,18,2
264,2,18577.24,8,
265,185,23165.76,9,
266,170,16136.91,36,4
267,130,92445.92,97,5
268,180,59700.71,17,3
269,104,61241.25,89,2
270,116,25423.02,85,5
271,100,74559.83,89,
272,174,43968.39,91,2
273,117,65855.35,62,
274,104,77467.55,51,
275,131,17723.63,68,2
276,140,92686.05,55,
277,184,99439.58,43,
278,137,47636.11,36,2
279,48,58256.83,83,2
280,159,32619.74,78,
281,87,96822.56,84,
282,92,52862.82,53,2
283,88,21301.38,39,2
284,6,67295.07,88,
285,139,71903.25,37,4
286,18,93072.11,41,2
287,126,93186.60,17,
288,94,51658.64,6,
289,9,73110.09,68,2
290,100,36460.99,5,
291,165,29946.99,47,
292,141,18889.16,62,
293,39,19599.21,47,
294,104,87519.64,11,
295,23,88025.87,11,
296,158,20465.28,38,
297,70,98359.49,68,
298,168,92825.34,42,
299,103,92076.94,35,2
300,95,17942.97,50,4
