OrderID,ProductID,UnitPrice,Quantity,Discount
143,43,94000,20,0.5
144,44,66000,5,1
145,45,87000,5,2
146,46,41000,20,2.5
147,47,59000,10,2
148,48,84000,25,1.5
149,49,48000,20,0.5
150,50,91000,5,2.5
151,51,71000,10,1
152,52,82000,20,0.5
153,53,48000,25,2
154,54,97000,15,1
155,55,78000,15,1.5
156,56,44000,5,2.5
157,57,67000,5,1.5
158,58,54000,5,1
159,59,99000,25,2
160,60,46000,5,2
161,61,79000,20,2
162,62,71000,5,1
163,63,70000,25,1
164,64,69000,20,1.5
165,65,95000,20,2.5
166,66,39000,25,1
167,67,84000,5,2.5
168,68,53000,5,1.5
169,69,93000,25,1
170,70,38000,25,0.5
171,71,86000,15,1.5
172,72,89000,10,1.5
173,73,97000,10,2
174,74,24000,5,0.5
175,75,88000,10,1
176,76,11000,5,0.5
177,77,73000,20,1
178,78,93000,15,2
179,79,68000,25,2
180,80,97000,25,1
181,81,64000,5,0.5
182,82,60000,5,0.5
183,83,22000,20,2.5
184,84,91000,25,1.5
185,85,38000,20,0.5
186,86,44000,25,1
187,87,71000,5,2
188,88,62000,10,2.5
189,89,62000,25,2.5
190,90,83000,20,1.5
191,91,29000,20,1.5
192,92,76000,10,2
193,93,64000,25,0.5
194,94,27000,10,2
195,95,60000,10,0.5
196,96,96000,20,1
197,97,62000,20,0.5
198,98,33000,15,0.5
199,99,40000,10,1.5
200,100,80000,15,0.5
201,1,73000,20,2.5
202,2,79000,5,1
203,3,45000,25,0.5
204,4,59000,25,1.5
205,5,89000,10,1
206,6,43000,20,1
207,7,60000,20,2
208,8,20000,10,0.5
209,9,49000,15,0.5
210,10,79000,25,1.5
211,11,76000,10,2
212,12,21000,5,1.5
213,13,24000,10,1
214,14,59000,25,1
215,15,51000,10,2
216,16,11000,10,1
217,17,76000,25,2.5
218,18,54000,20,1.5
219,19,25000,20,0.5
220,20,45000,10,1.5
221,21,63000,10,2
222,22,58000,25,1
223,23,32000,25,0.5
224,24,21000,5,2
225,25,76000,15,2.5
226,26,76000,5,2
227,27,43000,25,1.5
228,28,40000,10,1
229,29,69000,15,1.5
230,30,33000,25,1
231,31,39000,10,0.5
232,32,50000,25,2.5
233,33,80000,25,2
234,34,60000,5,1.5
235,35,27000,15,1.5
236,36,22000,5,0.5
237,37,52000,20,2
238,38,73000,5,1.5
239,39,90000,15,2
240,40,52000,5,2
241,41,95000,15,2.5
242,42,66000,10,2
243,43,94000,5,1
244,44,66000,20,2.5
245,45,87000,5,2.5
246,46,41000,10,2.5
247,47,59000,5,2.5
248,48,84000,10,1.5
249,49,48000,15,0.5
250,50,91000,5,2
251,51,71000,25,1.5
252,52,82000,20,0.5
253,53,48000,25,1
254,54,97000,5,1
255,55,78000,5,0.5
256,56,44000,25,1
257,57,67000,5,0.5
258,58,54000,15,2
259,59,99000,5,0.5
260,60,46000,20,2
261,61,79000,5,1
262,62,71000,5,2
263,63,70000,15,1.5
264,64,69000,10,2
265,65,95000,25,1
266,66,39000,25,2.5
267,67,84000,10,1.5
268,68,53000,25,0.5
269,69,93000,20,0.5
270,70,38000,25,2
271,71,86000,5,1.5
272,72,89000,25,1
273,73,97000,5,1
274,74,24000,20,2
275,75,88000,10,1
276,76,11000,20,1
277,77,73000,20,1.5
278,78,93000,5,1.5
279,79,68000,10,2.5
280,80,97000,20,1
281,81,64000,15,2.5
282,82,60000,5,2
283,83,22000,5,0.5
284,84,91000,10,0.5
285,85,38000,15,2
286,86,44000,25,1.5
287,87,71000,20,1
288,88,62000,25,2
289,89,62000,10,1
290,90,83000,10,1.5
291,91,29000,20,2.5
292,92,76000,15,0.5
293,93,64000,25,1.5
294,94,27000,10,2
295,95,60000,5,0.5
296,96,96000,10,2.5
297,97,62000,15,2
298,98,33000,25,0.5
299,99,40000,5,1
300,100,80000,25,1.5
301,1,73000,5,0.5
302,2,79000,5,1.5
303,3,45000,15,1.5
304,4,59000,5,2.5
305,5,89000,10,1.5
306,6,43000,20,2.5
307,7,60000,10,2
308,8,20000,25,2
309,9,49000,5,2
310,10,79000,25,2
311,11,76000,15,2
312,12,21000,10,1
313,13,24000,15,1.5
314,14,59000,15,1.5
315,15,51000,10,1
316,16,11000,10,1
317,17,76000,25,0.5
318,18,54000,25,0.5
319,19,25000,25,2.5
320,20,45000,20,2.5
321,21,63000,15,2.5
322,22,58000,20,1
323,23,32000,15,0.5
324,24,21000,15,2.5
325,25,76000,25,1
326,26,76000,10,1.5
327,27,43000,20,2
328,28,40000,20,1
329,29,69000,15,2.5
330,30,33000,25,2.5
331,31,39000,5,0.5
332,32,50000,15,2.5
333,33,80000,15,1
334,34,60000,10,2
335,35,27000,15,0.5
336,36,22000,25,2
337,37,52000,10,2
338,38,73000,25,0.5
339,39,90000,15,2.5
340,40,52000,20,1
341,41,95000,10,2
342,42,66000,25,2
343,43,94000,5,1
344,44,66000,20,2.5
345,45,87000,20,2.5
346,46,41000,10,2
347,47,59000,25,1
348,48,84000,5,2
349,49,48000,15,1
350,50,91000,20,2
351,51,71000,10,2.5
352,52,82000,10,1.5
353,53,48000,20,0.5
354,54,97000,5,0.5
355,55,78000,25,2
356,56,44000,25,2.5
357,57,67000,25,1
358,58,54000,5,1.5
359,59,99000,5,0.5
360,60,46000,10,1
361,61,79000,25,2
362,62,71000,25,1
363,63,70000,25,1.5
364,64,69000,25,2
365,65,95000,15,2
366,66,39000,20,2.5
367,67,84000,10,0.5
368,68,53000,25,0.5
369,69,93000,25,2
370,70,38000,25,1.5
371,71,86000,10,2.5
372,72,89000,15,2
373,73,97000,10,1.5
374,74,24000,10,2
375,75,88000,15,2
376,76,11000,15,2
377,77,73000,20,1.5
378,78,93000,25,1.5
379,79,68000,15,1
380,80,97000,15,2.5
381,81,64000,20,2.5
382,82,60000,20,1
383,83,22000,20,1.5
384,84,91000,10,2.5
385,85,38000,10,1.5
386,86,44000,15,2.5
387,87,71000,5,1.5
388,88,62000,15,1
389,89,62000,25,0.5
390,90,83000,10,1.5
391,91,29000,20,2
392,92,76000,15,0.5
393,93,64000,20,2
394,94,27000,10,2.5
395,95,60000,15,2.5
396,96,96000,5,2.5
397,97,62000,5,0.5
398,98,33000,5,2.5
399,99,40000,15,0.5
400,100,80000,10,0.5
401,1,73000,15,2.5
402,2,79000,25,1.5
403,3,45000,15,2
404,4,59000,10,2
405,5,89000,5,2
406,6,43000,5,1
407,7,60000,5,2
408,8,20000,15,1
409,9,49000,20,2.5
410,10,79000,5,2.5
411,11,76000,5,1.5
412,12,21000,20,0.5
413,13,24000,20,2.5
414,14,59000,10,2.5
415,15,51000,20,1
416,16,11000,15,0.5
417,17,76000,15,2.5
418,18,54000,20,2.5
419,19,25000,10,1
420,20,45000,20,2
421,21,63000,5,1.5
422,22,58000,20,2
423,23,32000,15,0.5
424,24,21000,10,2
425,25,76000,25,1
426,26,76000,15,0.5
427,27,43000,25,0.5
428,28,40000,15,0.5
429,29,69000,20,2.5
430,30,33000,5,2.5
431,31,39000,5,1.5
432,32,50000,25,1
433,33,80000,5,2.5
434,34,60000,5,0.5
435,35,27000,20,1.5
436,36,22000,25,0.5
437,37,52000,25,0.5
438,38,73000,15,0.5
439,39,90000,5,0.5
440,40,52000,15,1.5
441,41,95000,20,0.5
442,42,66000,5,0.5
443,43,94000,20,1
444,44,66000,15,2
445,45,87000,5,0.5
446,46,41000,25,2
447,47,59000,15,0.5
448,48,84000,20,0.5
449,49,48000,20,2.5
450,50,91000,10,2.5
451,51,71000,5,2
452,52,82000,15,2
453,53,48000,10,0.5
454,54,97000,25,2
455,55,78000,5,2.5
456,56,44000,25,1
457,57,67000,15,1
458,58,54000,10,1
459,59,99000,25,0.5
460,60,46000,5,1.5
461,61,79000,15,2.5
462,62,71000,15,0.5
463,63,70000,15,1.5
464,64,69000,25,2.5
465,65,95000,20,1.5
466,66,39000,20,2.5
467,67,84000,20,0.5
468,68,53000,20,2.5
469,69,93000,10,2.5
470,70,38000,20,0.5
471,71,86000,25,0.5
472,72,89000,5,0.5
473,73,97000,5,1.5
474,74,24000,5,0.5
475,75,88000,10,1
476,76,11000,5,0.5
477,77,73000,20,0.5
478,78,93000,5,2.5
479,79,68000,5,2
480,80,97000,25,2.5
481,81,64000,10,0.5
482,82,60000,10,2.5
483,83,22000,5,2
484,84,91000,20,2
485,85,38000,5,1.5
486,86,44000,10,2.5
487,87,71000,20,0.5
488,88,62000,20,2
489,89,62000,20,1
490,90,83000,20,1.5
491,91,29000,20,1
492,92,76000,20,0.5
493,93,64000,10,2
494,94,27000,25,1.5
495,95,60000,5,2
496,96,96000,20,1.5
497,97,62000,10,1
498,98,33000,15,1.5
499,99,40000,10,0.5
500,100,80000,10,1.5
501,1,73000,20,2
502,2,79000,15,0.5
503,3,45000,10,2.5
504,4,59000,5,0.5
505,5,89000,20,1
506,6,43000,15,1
507,7,60000,20,1.5
508,8,20000,10,1.5
509,9,49000,15,2.5
510,10,79000,25,1.5
511,11,76000,10,2.5
512,12,21000,15,1
513,13,24000,10,1
514,14,59000,15,1
515,15,51000,5,2
516,16,11000,20,1.5
517,17,76000,25,2
518,18,54000,15,1.5
519,19,25000,15,2.5
520,20,45000,5,2.5
521,21,63000,20,1
522,22,58000,25,0.5
523,23,32000,15,2.5
524,24,21000,5,1.5
525,25,76000,5,2.5
526,26,76000,25,2
527,27,43000,5,1.5
528,28,40000,5,2
529,29,69000,15,2
530,30,33000,5,2
531,31,39000,25,1.5
532,32,50000,25,2
533,33,80000,15,0.5
534,34,60000,25,0.5
535,35,27000,10,1.5
536,36,22000,5,2.5
537,37,52000,5,2
538,38,73000,15,2
539,39,90000,5,1
540,40,52000,10,0.5
541,41,95000,10,2.5
542,42,66000,15,0.5
543,43,94000,25,2.5
544,44,66000,10,2
545,45,87000,10,2.5
546,46,41000,5,1
547,47,59000,15,1
548,48,84000,5,2
549,49,48000,15,0.5
550,50,91000,10,2
551,51,71000,5,1
552,52,82000,10,1
553,53,48000,5,2.5
554,54,97000,20,2.5
555,55,78000,20,0.5
556,56,44000,25,1
557,57,67000,25,2.5
558,58,54000,15,1
559,59,99000,15,1.5
560,60,46000,20,1.5
561,61,79000,10,2.5
562,62,71000,5,0.5
563,63,70000,25,2
564,64,69000,5,1.5
565,65,95000,15,0.5
566,66,39000,15,0.5
567,67,84000,10,2.5
568,68,53000,5,1
569,69,93000,25,1
570,70,38000,10,1
571,71,86000,10,1.5
572,72,89000,20,1.5
573,73,97000,10,1.5
574,74,24000,5,1.5
575,75,88000,25,2.5
576,76,11000,25,1.5
577,77,73000,20,2.5
578,78,93000,5,1
579,79,68000,25,2.5
580,80,97000,5,0.5
581,81,64000,5,0.5
582,82,60000,10,0.5
583,83,22000,5,1.5
584,84,91000,20,2.5
585,85,38000,20,2
586,86,44000,15,1.5
587,87,71000,15,0.5
588,88,62000,5,2
589,89,62000,25,1.5
590,90,83000,5,1
591,91,29000,10,0.5
592,92,76000,10,2
593,93,64000,5,1.5
594,94,27000,10,2
595,95,60000,5,2
596,96,96000,5,2
597,97,62000,20,2
598,98,33000,10,2
599,99,40000,5,1.5
600,100,80000,15,1
601,1,73000,15,1.5
602,2,79000,5,2.5
603,3,45000,20,1.5
604,4,59000,20,1
605,5,89000,25,0.5
606,6,43000,5,1.5
607,7,60000,20,2.5
608,8,20000,5,2.5
609,9,49000,15,0.5
610,10,79000,10,2
611,11,76000,5,0.5
612,12,21000,5,2
613,13,24000,10,0.5
614,14,59000,10,1
615,15,51000,25,1.5
616,16,11000,10,2
617,17,76000,5,1.5
618,18,54000,25,2.5
619,19,25000,15,1
620,20,45000,15,0.5
621,21,63000,5,1
622,22,58000,5,2.5
623,23,32000,10,0.5
624,24,21000,15,0.5
625,25,76000,10,2.5
626,26,76000,25,1.5
627,27,43000,5,1.5
628,28,40000,20,1
629,29,69000,20,0.5
630,30,33000,5,2
631,31,39000,5,2
632,32,50000,20,1
633,33,80000,10,2
634,34,60000,10,2.5
635,35,27000,25,1.5
636,36,22000,10,0.5
637,37,52000,25,0.5
638,38,73000,15,0.5
639,39,90000,25,2.5
640,40,52000,20,2
641,41,95000,15,2
642,42,66000,20,2
643,43,94000,5,1.5
644,44,66000,10,2.5
645,45,87000,20,2.5
646,46,41000,20,1
647,47,59000,15,2.5
648,48,84000,15,1
649,49,48000,15,0.5
650,50,91000,20,1.5
651,51,71000,15,2
652,52,82000,5,1.5
653,53,48000,25,2
654,54,97000,10,0.5
655,55,78000,15,1.5
656,56,44000,20,0.5
657,57,67000,20,1.5
658,58,54000,5,0.5
659,59,99000,15,1
660,60,46000,20,2.5
661,61,79000,5,1
662,62,71000,15,0.5
663,63,70000,10,1.5
664,64,69000,15,0.5
665,65,95000,20,2.5
666,66,39000,20,1.5
667,67,84000,15,0.5
668,68,53000,25,2.5
669,69,93000,25,1
670,70,38000,20,2
671,71,86000,25,0.5
672,72,89000,10,2
673,73,97000,5,1
674,74,24000,5,1
675,75,88000,10,1
676,76,11000,20,1.5
677,77,73000,10,1.5
678,78,93000,15,1.5
679,79,68000,10,0.5
680,80,97000,25,1.5
681,81,64000,15,2.5
682,82,60000,15,1
683,83,22000,25,2
684,84,91000,25,2
685,85,38000,5,1.5
686,86,44000,5,2
687,87,71000,20,1
688,88,62000,5,1
689,89,62000,5,2
690,90,83000,25,0.5
691,91,29000,15,2.5
692,92,76000,10,2
693,93,64000,5,2
694,94,27000,25,1
695,95,60000,25,1.5
696,96,96000,10,2.5
697,97,62000,15,2.5
698,98,33000,15,2.5
699,99,40000,20,2.5
700,100,80000,15,0.5
701,1,73000,20,1
702,2,79000,15,2
703,3,45000,10,2.5
704,4,59000,5,1.5
705,5,89000,25,2
706,6,43000,20,1.5
707,7,60000,5,1.5
708,8,20000,20,0.5
709,9,49000,15,2
710,10,79000,10,2
711,11,76000,5,1.5
712,12,21000,20,2.5
713,13,24000,5,1
714,14,59000,15,2.5
715,15,51000,20,2.5
716,16,11000,10,2
717,17,76000,25,1.5
718,18,54000,10,2
719,19,25000,25,0.5
720,20,45000,25,2.5
721,21,63000,15,2
722,22,58000,10,0.5
723,23,32000,15,2.5
724,24,21000,15,0.5
725,25,76000,20,1
726,26,76000,20,2
727,27,43000,15,1.5
728,28,40000,20,1
729,29,69000,15,2
730,30,33000,25,1.5
731,31,39000,25,2
732,32,50000,25,1
733,33,80000,10,1.5
734,34,60000,20,1
735,35,27000,15,2
736,36,22000,25,1.5
737,37,52000,5,0.5
738,38,73000,10,1
739,39,90000,10,0.5
740,40,52000,5,1.5
741,41,95000,25,2
742,42,66000,15,2
743,43,94000,5,2
744,44,66000,20,0.5
745,45,87000,5,1.5
746,46,41000,20,2
747,47,59000,10,2.5
748,48,84000,20,2.5
749,49,48000,15,1.5
750,50,91000,15,1
751,51,71000,5,1
752,52,82000,25,2
753,53,48000,5,2.5
754,54,97000,15,2
755,55,78000,15,1
756,56,44000,15,0.5
757,57,67000,25,1
758,58,54000,10,2.5
759,59,99000,10,2
760,60,46000,20,1.5
761,61,79000,25,2.5
762,62,71000,10,0.5
763,63,70000,10,1.5
764,64,69000,10,0.5
765,65,95000,15,1.5
766,66,39000,10,0.5
767,67,84000,25,2.5
768,68,53000,5,1.5
769,69,93000,25,2.5
770,70,38000,10,1.5
771,71,86000,5,2.5
772,72,89000,15,1.5
773,73,97000,15,2
774,74,24000,5,1
775,75,88000,15,1.5
776,76,11000,5,1.5
777,77,73000,5,0.5
778,78,93000,5,1.5
779,79,68000,20,2.5
780,80,97000,10,0.5
781,81,64000,25,1
782,82,60000,25,2
783,83,22000,20,0.5
784,84,91000,25,2.5
785,85,38000,20,0.5
786,86,44000,25,1.5
787,87,71000,5,2.5
788,88,62000,25,2.5
789,89,62000,20,2
790,90,83000,25,1.5
791,91,29000,10,2.5
792,92,76000,15,0.5
793,93,64000,15,2
794,94,27000,5,2
795,95,60000,15,1.5
796,96,96000,20,0.5
797,97,62000,10,1
798,98,33000,25,1.5
799,99,40000,5,0.5
800,100,80000,10,2.5
801,1,73000,20,0.5
802,2,79000,20,1.5
803,3,45000,5,1
804,4,59000,15,0.5
805,5,89000,20,2.5
806,6,43000,15,0.5
807,7,60000,10,1.5
808,8,20000,20,2
809,9,49000,25,0.5
810,10,79000,5,0.5
811,11,76000,20,2.5
812,12,21000,10,1.5
813,13,24000,10,1.5
814,14,59000,10,1.5
815,15,51000,25,2
816,16,11000,20,2
817,17,76000,20,1.5
818,18,54000,25,2.5
819,19,25000,10,2.5
820,20,45000,20,2.5
821,21,63000,5,2
822,22,58000,25,1.5
823,23,32000,5,1
824,24,21000,20,1
825,25,76000,10,2
826,26,76000,15,1
827,27,43000,25,2
828,28,40000,5,1
829,29,69000,25,1.5
830,30,33000,25,2
831,31,39000,5,1.5
832,32,50000,10,0.5
833,33,80000,5,1.5
834,34,60000,15,2.5
835,35,27000,20,2
836,36,22000,25,2
837,37,52000,25,2.5
838,38,73000,25,1.5
839,39,90000,25,2
840,40,52000,5,1
841,41,95000,5,0.5
842,42,66000,5,2.5
843,43,94000,20,1
844,44,66000,25,2.5
845,45,87000,15,2.5
846,46,41000,10,1.5
847,47,59000,10,2
848,48,84000,25,1.5
849,49,48000,5,1
850,50,91000,25,2
851,51,71000,20,1.5
852,52,82000,15,1
853,53,48000,15,0.5
854,54,97000,20,0.5
855,55,78000,20,2.5
856,56,44000,25,2
857,57,67000,25,1.5
858,58,54000,20,1.5
859,59,99000,25,0.5
860,60,46000,15,1
861,61,79000,5,1
862,62,71000,10,1
863,63,70000,5,1.5
864,64,69000,10,2.5
865,65,95000,15,1
866,66,39000,25,0.5
867,67,84000,10,0.5
868,68,53000,10,0.5
869,69,93000,5,0.5
870,70,38000,25,2.5
871,71,86000,5,1
872,72,89000,25,2.5
873,73,97000,5,2.5
874,74,24000,5,1.5
875,75,88000,10,2
876,76,11000,25,2.5
877,77,73000,20,2.5
878,78,93000,10,0.5
879,79,68000,10,1.5
880,80,97000,15,1
881,81,64000,5,1.5
882,82,60000,5,1.5
883,83,22000,15,2.5
884,84,91000,15,1.5
885,85,38000,10,2.5
886,86,44000,25,1
887,87,71000,5,2.5
888,88,62000,5,1.5
889,89,62000,25,1
890,90,83000,15,1
891,91,29000,15,2.5
892,92,76000,15,1.5
893,93,64000,25,0.5
894,94,27000,10,2.5
895,95,60000,10,2.5
896,96,96000,20,2
897,97,62000,15,0.5
898,98,33000,25,1.5
899,99,40000,10,0.5
900,100,80000,5,2.5
901,1,73000,5,0.5
902,2,79000,20,0.5
903,3,45000,15,1
904,4,59000,25,0.5
905,5,89000,5,1
906,6,43000,10,2.5
907,7,60000,10,1
908,8,20000,5,1.5
909,9,49000,20,1
910,10,79000,10,2
911,11,76000,10,1.5
912,12,21000,20,1.5
913,13,24000,20,1.5
914,14,59000,5,1.5
915,15,51000,25,2
916,16,11000,15,1.5
917,17,76000,5,2
918,18,54000,10,2
919,19,25000,10,0.5
920,20,45000,10,1.5
921,21,63000,5,1
922,22,58000,5,1
923,23,32000,5,1.5
924,24,21000,25,2
925,25,76000,15,2
926,26,76000,10,1.5
927,27,43000,5,2.5
928,28,40000,15,1
929,29,69000,10,1
930,30,33000,5,2.5
931,31,39000,20,2
932,32,50000,5,1
933,33,80000,15,2.5
934,34,60000,15,2.5
935,35,27000,25,2
936,36,22000,5,1
937,37,52000,20,1
938,38,73000,15,0.5
939,39,90000,5,2
940,40,52000,10,1
941,41,95000,10,1
942,42,66000,20,1.5
943,43,94000,10,2.5
944,44,66000,25,2
945,45,87000,5,2
946,46,41000,5,1
947,47,59000,20,2.5
948,48,84000,25,2
949,49,48000,25,2
950,50,91000,5,1
951,51,71000,15,2.5
952,52,82000,25,2.5
953,53,48000,25,2
954,54,97000,15,2.5
955,55,78000,5,1.5
956,56,44000,20,1.5
957,57,67000,25,1
958,58,54000,10,2.5
959,59,99000,20,1
960,60,46000,25,0.5
961,61,79000,15,1.5
962,62,71000,15,1.5
963,63,70000,5,1.5
964,64,69000,20,1
965,65,95000,5,1
966,66,39000,10,1
967,67,84000,5,0.5
968,68,53000,10,1
969,69,93000,15,1.5
970,70,38000,15,0.5
971,71,86000,20,1.5
972,72,89000,25,1
973,73,97000,20,0.5
974,74,24000,5,1
975,75,88000,5,1.5
976,76,11000,25,1
977,77,73000,25,0.5
978,78,93000,15,1.5
979,79,68000,15,1.5
980,80,97000,10,2.5
981,81,64000,10,1.5
982,82,60000,15,1.5
983,83,22000,25,0.5
984,84,91000,15,2.5
985,85,38000,25,0.5
986,86,44000,25,1.5
987,87,71000,15,0.5
988,88,62000,15,2.5
989,89,62000,20,2
990,90,83000,15,1
991,91,29000,20,1
992,92,76000,20,2
993,93,64000,5,0.5
994,94,27000,10,1.5
995,95,60000,5,2
996,96,96000,15,0.5
997,97,62000,15,1.5
998,98,33000,5,0.5
999,99,40000,5,0.5
1000,100,80000,20,1.5
1,11,73010,5,1.5
2,12,79010,10,1
3,13,45010,5,2
4,14,59010,5,1
5,15,89010,10,0.5
6,16,43010,25,1.5
7,17,60010,15,1.5
8,18,20010,20,0.5
9,19,49010,25,1
10,20,79010,15,1.5
11,21,76010,5,1.5
12,22,21010,5,2.5
13,23,24010,20,2
14,24,59010,20,1
15,25,51010,20,1.5
16,26,11010,5,2
17,27,76010,5,2.5
18,28,54010,20,0.5
19,29,25010,20,2
20,30,45010,25,1
21,31,63010,25,0.5
22,32,58010,5,0.5
23,33,32010,5,1
24,34,21010,15,0.5
25,35,76010,5,1.5
26,36,76010,10,1.5
27,37,43010,20,0.5
28,38,40010,10,2.5
29,39,69010,5,1
30,40,33010,5,1.5
31,41,39010,25,2.5
32,42,50010,10,1.5
33,43,80010,15,1
34,44,60010,15,1
35,45,27010,25,2.5
36,46,22010,25,1.5
37,47,52010,25,1
38,48,73010,20,2.5
39,49,90010,5,2
40,50,52010,20,1.5
41,51,95010,15,1
42,52,66010,25,2
43,53,94010,20,1.5
44,54,66010,10,2
45,55,87010,5,2
46,56,41010,15,0.5
47,57,59010,10,1
48,58,84010,10,1.5
49,59,48010,15,0.5
50,60,91010,20,0.5
51,61,71010,20,1
52,62,82010,5,2.5
53,63,48010,20,0.5
54,64,97010,10,0.5
55,65,78010,10,2
56,66,44010,15,1.5
57,67,67010,15,2
58,68,54010,20,2.5
59,69,99010,20,1.5
60,70,46010,5,0.5
61,71,79010,5,1.5
62,72,71010,20,1.5
63,73,70010,20,1
64,74,69010,10,2
65,75,95010,20,2.5
66,76,39010,20,1.5
67,77,84010,20,2.5
68,78,53010,25,0.5
69,79,93010,5,1.5
70,80,38010,15,0.5
71,81,86010,10,2.5
72,82,89010,20,2
73,83,97010,5,0.5
74,84,24010,5,2
75,85,88010,25,1.5
76,86,11010,10,2.5
77,87,73010,5,2
78,88,93010,5,1
79,89,68010,5,2
80,90,97010,15,1.5
81,91,64010,15,0.5
82,92,60010,5,1.5
83,93,22010,5,0.5
84,94,91010,20,2.5
85,95,38010,15,0.5
86,96,44010,20,0.5
87,97,71010,10,2
88,98,62010,25,1
89,99,62010,25,0.5
90,100,83010,10,1
91,101,29010,20,2
92,102,76010,5,1
93,103,64010,5,2.5
94,104,27010,20,0.5
95,105,60010,10,1
96,106,96010,20,2
97,107,62010,20,2.5
98,108,33010,15,0.5
99,109,40010,5,2
100,110,80010,20,0.5
101,11,73010,5,2
102,12,79010,15,2
103,13,45010,25,0.5
104,14,59010,25,1
105,15,89010,15,2.5
106,16,43010,10,1.5
107,17,60010,5,1.5
108,18,20010,25,1
109,19,49010,25,1.5
110,20,79010,5,2.5
111,21,76010,15,2.5
112,22,21010,5,2.5
113,23,24010,15,1
114,24,59010,25,1.5
115,25,51010,5,0.5
116,26,11010,20,1.5
117,27,76010,15,1.5
118,28,54010,10,1
119,29,25010,10,1
120,30,45010,5,1.5
121,31,63010,20,1.5
122,32,58010,10,1
123,33,32010,5,2.5
124,34,21010,25,1
125,35,76010,25,1
126,36,76010,15,2
127,37,43010,10,1
128,38,40010,10,2.5
129,39,69010,10,2
130,40,33010,25,2
131,41,39010,25,2
132,42,50010,15,2
133,43,80010,20,0.5
134,44,60010,25,2.5
135,45,27010,10,1.5
136,46,22010,5,1
137,47,52010,15,1
138,48,73010,25,0.5
139,49,90010,20,0.5
140,50,52010,10,2
141,51,95010,10,0.5
142,52,66010,25,1
143,53,94010,25,0.5
